City,Super_Category,Category,Sub_Category,SKU_ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active,Out of Stock
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,50000512,https://www.bigbasket.com/media/uploads/p/s/50000512_9-fresho-chilli-green-organically-grown.jpg,Fresho,"Chilli - Green, Organically Grown (Loose)",250 g,29.61,22.5,https://www.bigbasket.com/pd/50000512/fresho-chilli-green-organically-grown-250-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,40023472,https://www.bigbasket.com/media/uploads/p/s/40023472_5-fresho-onion-organically-grown.jpg,Fresho,Onion - Organically Grown (Loose),1 kg,34.21,26,https://www.bigbasket.com/pd/40023472/fresho-onion-organically-grown-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,40004992,https://www.bigbasket.com/media/uploads/p/s/40004992_14-fresho-sweet-corn.jpg,Fresho,Sweet Corn (Loose),2 pcs,36.84,28,https://www.bigbasket.com/pd/40004992/fresho-sweet-corn-2-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,40022638,https://www.bigbasket.com/media/uploads/p/s/40022638_4-fresho-tomato-local-organically-grown.jpg,Fresho,"Tomato - Local, Organically Grown (Loose)",500 g,10.53,8,https://www.bigbasket.com/pd/40022638/fresho-tomato-local-organically-grown-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,50000509,https://www.bigbasket.com/media/uploads/p/s/50000509_5-fresho-ginger-organically-grown.jpg,Fresho,Ginger - Organically Grown (Loose),100 g,42.11,32,https://www.bigbasket.com/pd/50000509/fresho-ginger-organically-grown-100-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,40004383,https://www.bigbasket.com/media/uploads/p/s/40004383_13-fresho-amla.jpg,Fresho,Amla (Loose),100 g,17.11,13,https://www.bigbasket.com/pd/40004383/fresho-amla-100-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,1222456,https://www.bigbasket.com/media/uploads/p/s/1222456_1-fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg.jpg,Fresho,Daily fruits combo,Combo,265.79,202,https://www.bigbasket.com/pd/1222456/fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Vegetables,Specialty,40022639,https://www.bigbasket.com/media/uploads/p/s/40022639_5-fresho-cucumber-organically-grown.jpg,Fresho,Cucumber - Organically Grown (Loose),500 g,17.11,13,https://www.bigbasket.com/pd/40022639/fresho-cucumber-organically-grown-500-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",10000127,https://www.bigbasket.com/media/uploads/p/s/10000127_17-fresho-lemon.jpg,Fresho,Lemon (Loose),250 g,62.5,47.5,https://www.bigbasket.com/pd/10000127/fresho-lemon-250-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",10000119,https://www.bigbasket.com/media/uploads/p/s/10000119_17-fresho-ginger.jpg,Fresho,Ginger (Loose),500 g,282.89,215,https://www.bigbasket.com/pd/10000119/fresho-ginger-500-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",50000512,https://www.bigbasket.com/media/uploads/p/s/50000512_9-fresho-chilli-green-organically-grown.jpg,Fresho,"Chilli - Green, Organically Grown (Loose)",250 g,29.61,22.5,https://www.bigbasket.com/pd/50000512/fresho-chilli-green-organically-grown-250-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",10000116,https://www.bigbasket.com/media/uploads/p/s/10000116_16-fresho-garlic.jpg,Fresho,Garlic (Loose),500 g,147.37,112,https://www.bigbasket.com/pd/10000116/fresho-garlic-500-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",50000509,https://www.bigbasket.com/media/uploads/p/s/50000509_5-fresho-ginger-organically-grown.jpg,Fresho,Ginger - Organically Grown (Loose),100 g,42.11,32,https://www.bigbasket.com/pd/50000509/fresho-ginger-organically-grown-100-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",10000081,https://www.bigbasket.com/media/uploads/p/s/10000081_19-fresho-chilli-green-long-medium.jpg,Fresho,"Chilli - Green Long, Medium (Loose)",100 g,10.53,8,https://www.bigbasket.com/pd/10000081/fresho-chilli-green-long-medium-100-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",40010687,https://www.bigbasket.com/media/uploads/p/s/40010687_4-fresho-garlic-peeled.jpg,Fresho,Garlic - Peeled,100 g,52.63,40,https://www.bigbasket.com/pd/40010687/fresho-garlic-peeled-100-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",1202817,https://www.bigbasket.com/media/uploads/p/s/1202817_1-fresho-indian-herbs-and-condiments.jpg,Fresho,Indian Herbs and Condiments,Combo,88.5,67.26,https://www.bigbasket.com/pd/1202817/fresho-indian-herbs-and-condiments-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",1222458,https://www.bigbasket.com/media/uploads/p/s/1222458_1-fresho-fresho-chilli-green-long-fresho-ginger-fresho-coriander-leaves-100-g.jpg,Fresho,Chutney mix Combo,Combo,88.5,67.26,https://www.bigbasket.com/pd/1222458/fresho-fresho-chilli-green-long-fresho-ginger-fresho-coriander-leaves-100-g-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,"Lemon, Ginger & Garlic",1209662,https://www.bigbasket.com/media/uploads/p/s/1209662_3-fresho-coriander-leaves-100-g-garlic-250-g-ginger-250-g-chilli-green-long-250-g.jpg,Fresho,Coriander Leaves 100 g + Garlic 250 g + Ginger 250 g + Chilli Green Long 250 g,Combo,266.45,202.5,https://www.bigbasket.com/pd/1209662/fresho-coriander-leaves-100-g-garlic-250-g-ginger-250-g-chilli-green-long-250-g-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,10000098,https://www.bigbasket.com/media/uploads/p/s/10000098_9-fresho-coriander-leaves.jpg,Fresho,Coriander Leaves,250 g,62.5,47.5,https://www.bigbasket.com/pd/10000098/fresho-coriander-leaves-250-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,10000104,https://www.bigbasket.com/media/uploads/p/s/10000104_17-fresho-curry-leaves.jpg,Fresho,Curry Leaves,100 g,22.37,17,https://www.bigbasket.com/pd/10000104/fresho-curry-leaves-100-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,1209661,https://www.bigbasket.com/media/uploads/p/s/1209661_3-fresho-methi-250-g-coriander-leaves-100-g-palak-250-g-curry-leaves-100-g.jpg,Fresho,Methi 250 g + Coriander Leaves 100 g + Palak 250 g + Curry Leaves 100 g,Combo,164.48,125,https://www.bigbasket.com/pd/1209661/fresho-methi-250-g-coriander-leaves-100-g-palak-250-g-curry-leaves-100-g-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,1222458,https://www.bigbasket.com/media/uploads/p/s/1222458_1-fresho-fresho-chilli-green-long-fresho-ginger-fresho-coriander-leaves-100-g.jpg,Fresho,Chutney mix Combo,Combo,88.5,67.26,https://www.bigbasket.com/pd/1222458/fresho-fresho-chilli-green-long-fresho-ginger-fresho-coriander-leaves-100-g-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,1202817,https://www.bigbasket.com/media/uploads/p/s/1202817_1-fresho-indian-herbs-and-condiments.jpg,Fresho,Indian Herbs and Condiments,Combo,88.5,67.26,https://www.bigbasket.com/pd/1202817/fresho-indian-herbs-and-condiments-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,1209662,https://www.bigbasket.com/media/uploads/p/s/1209662_3-fresho-coriander-leaves-100-g-garlic-250-g-ginger-250-g-chilli-green-long-250-g.jpg,Fresho,Coriander Leaves 100 g + Garlic 250 g + Ginger 250 g + Chilli Green Long 250 g,Combo,266.45,202.5,https://www.bigbasket.com/pd/1209662/fresho-coriander-leaves-100-g-garlic-250-g-ginger-250-g-chilli-green-long-250-g-combo/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,10000075,https://www.bigbasket.com/media/uploads/p/s/10000075_16-fresho-celery.jpg,Fresho,Celery,250 g,39.47,30,https://www.bigbasket.com/pd/10000075/fresho-celery-250-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,10000155,https://www.bigbasket.com/media/uploads/p/s/10000155_15-fresho-parsley-leaves-curly.jpg,Fresho,Parsley Leaves - Curly,250 g,65.79,50,https://www.bigbasket.com/pd/10000155/fresho-parsley-leaves-curly-250-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,10000129,https://www.bigbasket.com/media/uploads/p/s/10000129_17-fresho-lemon-grass.jpg,Fresho,Lemon Grass,100 g,15.79,12,https://www.bigbasket.com/pd/10000129/fresho-lemon-grass-100-g/,Yes,No
Banglore,Fruits & Vegetables,Herbs & Seasonings,Indian & Exotic Herbs,40101340,https://www.bigbasket.com/media/uploads/p/s/40101340_1-fresho-basil-thai-sweet.jpg,Fresho,"Basil - Thai, Sweet",10 g,42.11,32,https://www.bigbasket.com/pd/40101340/fresho-basil-thai-sweet-10-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",10000033,https://www.bigbasket.com/media/uploads/p/s/10000033_25-fresho-banana-yelakki.jpg,Fresho,Banana - Yelakki,500 g,51.32,39,https://www.bigbasket.com/pd/10000033/fresho-banana-yelakki-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",10000027,https://www.bigbasket.com/media/uploads/p/s/10000027_28-fresho-banana-robusta.jpg,Fresho,Banana - Robusta,500 g,19.74,15,https://www.bigbasket.com/pd/10000027/fresho-banana-robusta-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",10000345,https://www.bigbasket.com/media/uploads/p/s/10000345_18-fresho-banana-nendran.jpg,Fresho,Banana - Nendran,500 g,36.18,27.5,https://www.bigbasket.com/pd/10000345/fresho-banana-nendran-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",40023474,https://www.bigbasket.com/media/uploads/p/s/40023474_7-fresho-banana-yelakki-organically-grown.jpg,Fresho,"Banana - Yelakki, Organically Grown",500 g,59.21,45,https://www.bigbasket.com/pd/40023474/fresho-banana-yelakki-organically-grown-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",10000180,https://www.bigbasket.com/media/uploads/p/s/10000180_15-fresho-sapota.jpg,Fresho,Sapota,1 kg,102.63,78,https://www.bigbasket.com/pd/10000180/fresho-sapota-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",10000369,https://www.bigbasket.com/media/uploads/p/s/10000369_13-fresho-guava.jpg,Fresho,Guava (Loose),1 kg,94.74,72,https://www.bigbasket.com/pd/10000369/fresho-guava-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",40179390,https://www.bigbasket.com/media/uploads/p/s/40179390_6-fresho-baby-banana-robusta.jpg,Fresho,Baby Banana - Robusta,1 kg,31.58,24,https://www.bigbasket.com/pd/40179390/fresho-baby-banana-robusta-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",1202742,https://www.bigbasket.com/media/uploads/p/s/1202742_1-bb-combo-apple-banana-breakfast.jpg,bb Combo,Apple Banana Breakfast,Combo,246.06,187,https://www.bigbasket.com/pd/1202742/bb-combo-apple-banana-breakfast-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",1222456,https://www.bigbasket.com/media/uploads/p/s/1222456_1-fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg.jpg,Fresho,Daily fruits combo,Combo,265.79,202,https://www.bigbasket.com/pd/1222456/fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Banana, Sapota & Papaya",1201612,https://www.bigbasket.com/media/uploads/p/s/1201612_2-fresho-apple-shimla-4-pcs-banana-robusta-1-kg-kiwi-green-1-pc.jpg,Fresho,Apple - Shimla 4 pcs + Banana - Robusta 1 kg + Kiwi - Green 1 pc,Combo,258.33,196.33,https://www.bigbasket.com/pd/1201612/fresho-apple-shimla-4-pcs-banana-robusta-1-kg-kiwi-green-1-pc-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",10000207,https://www.bigbasket.com/media/uploads/p/s/10000207_24-fresho-watermelon-small.jpg,Fresho,Watermelon  - Small,1 pc,81.58,62,https://www.bigbasket.com/pd/10000207/fresho-watermelon-small-1-pc/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",10000267,https://www.bigbasket.com/media/uploads/p/s/10000267_24-fresho-orange-nagpur-regular.jpg,Fresho,"Orange - Nagpur, Regular (Loose)",500 g,73.68,56,https://www.bigbasket.com/pd/10000267/fresho-orange-nagpur-regular-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",20000911,https://www.bigbasket.com/media/uploads/p/s/20000911_30-fresho-kiwi-green.jpg,Fresho,Kiwi - Green,3 pcs,100,76,https://www.bigbasket.com/pd/20000911/fresho-kiwi-green-3-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",20000910,https://www.bigbasket.com/media/uploads/p/s/20000910_12-fresho-orange-imported.jpg,Fresho,Orange - Imported (Loose),6 pcs,161.84,123,https://www.bigbasket.com/pd/20000910/fresho-orange-imported-6-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",10000297,https://www.bigbasket.com/media/uploads/p/s/10000297_22-fresho-watermelon-striped-large.jpg,Fresho,"Watermelon - Striped, Large",1 pc,160.53,122,https://www.bigbasket.com/pd/10000297/fresho-watermelon-striped-large-1-pc/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",10000141,https://www.bigbasket.com/media/uploads/p/s/10000141_25-fresho-muskmelon-netted-small.jpg,Fresho,Muskmelon -  Netted Small,1 pc,43.42,33,https://www.bigbasket.com/pd/10000141/fresho-muskmelon-netted-small-1-pc/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",40073761,https://www.bigbasket.com/media/uploads/p/s/40073761_7-fresho-muskmelon-striped.jpg,Fresho,Muskmelon - Striped,1 pc,47.37,36,https://www.bigbasket.com/pd/40073761/fresho-muskmelon-striped-1-pc/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",20003956,https://www.bigbasket.com/media/uploads/p/s/20003956_2-fresho-baby-orange.jpg,Fresho,Mini Orange Imported,500 g,130.26,99,https://www.bigbasket.com/pd/20003956/fresho-baby-orange-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",1201613,https://www.bigbasket.com/media/uploads/p/s/1201613_2-fresho-apple-red-delicious-regular-4pcs-kiwi-green-3pcs-pomegranate-4pcs.jpg,Fresho,"Apple - Red Delicious, Regular 4pcs + Kiwi - Green 3pcs + Pomegranate 4pcs",Combo,531.58,404,https://www.bigbasket.com/pd/1201613/fresho-apple-red-delicious-regular-4pcs-kiwi-green-3pcs-pomegranate-4pcs-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,"Kiwi, Melon, Citrus Fruit",1201612,https://www.bigbasket.com/media/uploads/p/s/1201612_2-fresho-apple-shimla-4-pcs-banana-robusta-1-kg-kiwi-green-1-pc.jpg,Fresho,Apple - Shimla 4 pcs + Banana - Robusta 1 kg + Kiwi - Green 1 pc,Combo,258.33,196.33,https://www.bigbasket.com/pd/1201612/fresho-apple-shimla-4-pcs-banana-robusta-1-kg-kiwi-green-1-pc-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40120006,https://www.bigbasket.com/media/uploads/p/s/40120006_5-fresho-pomegranate-small.jpg,Fresho,Fresho Pomegranate Regular,1 kg,219.74,167,https://www.bigbasket.com/pd/40120006/fresho-pomegranate-small-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40033819,https://www.bigbasket.com/media/uploads/p/s/40033819_29-fresho-apple-shimla.jpg,Fresho,Apple - Shimla,4 pcs,185.53,141,https://www.bigbasket.com/pd/40033819/fresho-apple-shimla-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,10000269,https://www.bigbasket.com/media/uploads/p/s/10000269_32-fresho-pomegranate.jpg,Fresho,Fresho Pomegranate,4 pcs,205.26,156,https://www.bigbasket.com/pd/10000269/fresho-pomegranate-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40134281,https://www.bigbasket.com/media/uploads/p/s/40134281_13-fresho-baby-apple-shimla.jpg,Fresho,Baby Apple Shimla,1 kg,303.95,231,https://www.bigbasket.com/pd/40134281/fresho-baby-apple-shimla-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40033823,https://www.bigbasket.com/media/uploads/p/s/40033823_20-fresho-apple-royal-gala-regular.jpg,Fresho,"Apple - Royal Gala, Regular",4 pcs,248.68,189,https://www.bigbasket.com/pd/40033823/fresho-apple-royal-gala-regular-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,10000005,https://www.bigbasket.com/media/uploads/p/s/10000005_27-fresho-apple-royal-gala-economy.jpg,Fresho,Apple - Royal Gala Economy,4 pcs,203.95,155,https://www.bigbasket.com/pd/10000005/fresho-apple-royal-gala-economy-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40033824,https://www.bigbasket.com/media/uploads/p/s/40033824_21-fresho-apple-red-delicious-regular.jpg,Fresho,"Apple - Red Delicious, Regular",4 pcs,226.32,172,https://www.bigbasket.com/pd/40033824/fresho-apple-red-delicious-regular-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40048445,https://www.bigbasket.com/media/uploads/p/s/40048445_2-fresho-pear-green-imported.jpg,Fresho,"Pear - Green, Imported",4 pcs,126.32,96,https://www.bigbasket.com/pd/40048445/fresho-pear-green-imported-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,40105380,https://www.bigbasket.com/media/uploads/p/s/40105380_18-fresho-apple-royal-gala-premium.jpg,Fresho,"Apple - Royal Gala, Premium",4 pcs(Approx.600 g-700 g),292.11,222,https://www.bigbasket.com/pd/40105380/fresho-apple-royal-gala-premium-4-pcsapprox600-g-700-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Apples & Pomegranate,1201613,https://www.bigbasket.com/media/uploads/p/s/1201613_2-fresho-apple-red-delicious-regular-4pcs-kiwi-green-3pcs-pomegranate-4pcs.jpg,Fresho,"Apple - Red Delicious, Regular 4pcs + Kiwi - Green 3pcs + Pomegranate 4pcs",Combo,531.58,404,https://www.bigbasket.com/pd/1201613/fresho-apple-red-delicious-regular-4pcs-kiwi-green-3pcs-pomegranate-4pcs-combo/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,1221868,https://www.bigbasket.com/media/uploads/p/s/1221868_1-fresho-tender-coconut.jpg,Fresho,Tender Coconut,5 pcs,304.8,218.5,https://www.bigbasket.com/pd/1221868/fresho-tender-coconut-5-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,10000298,https://www.bigbasket.com/media/uploads/p/s/10000298_10-fresho-banganapalli-mango.jpg,Fresho,Banganapalli Mango,1 kg,97.37,74,https://www.bigbasket.com/pd/10000298/fresho-banganapalli-mango-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,40120006,https://www.bigbasket.com/media/uploads/p/s/40120006_5-fresho-pomegranate-small.jpg,Fresho,Fresho Pomegranate Regular,1 kg,219.74,167,https://www.bigbasket.com/pd/40120006/fresho-pomegranate-small-1-kg/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,10000207,https://www.bigbasket.com/media/uploads/p/s/10000207_24-fresho-watermelon-small.jpg,Fresho,Watermelon  - Small,1 pc,81.58,62,https://www.bigbasket.com/pd/10000207/fresho-watermelon-small-1-pc/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,10000267,https://www.bigbasket.com/media/uploads/p/s/10000267_24-fresho-orange-nagpur-regular.jpg,Fresho,"Orange - Nagpur, Regular (Loose)",500 g,73.68,56,https://www.bigbasket.com/pd/10000267/fresho-orange-nagpur-regular-500-g/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,40033819,https://www.bigbasket.com/media/uploads/p/s/40033819_29-fresho-apple-shimla.jpg,Fresho,Apple - Shimla,4 pcs,185.53,141,https://www.bigbasket.com/pd/40033819/fresho-apple-shimla-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,30001006,https://www.bigbasket.com/media/uploads/p/s/30001006_8-fresho-alphonso-mango-ratnagiri.jpg,Fresho,Mango - Alphonso Ratnagiri,6 pcs,743.42,565,https://www.bigbasket.com/pd/30001006/fresho-alphonso-mango-ratnagiri-6-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,10000269,https://www.bigbasket.com/media/uploads/p/s/10000269_32-fresho-pomegranate.jpg,Fresho,Fresho Pomegranate,4 pcs,205.26,156,https://www.bigbasket.com/pd/10000269/fresho-pomegranate-4-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,20000911,https://www.bigbasket.com/media/uploads/p/s/20000911_30-fresho-kiwi-green.jpg,Fresho,Kiwi - Green,3 pcs,100,76,https://www.bigbasket.com/pd/20000911/fresho-kiwi-green-3-pcs/,Yes,No
Banglore,Fruits & Vegetables,Fresh Fruits,Seasonal Fruits,10000093,https://www.bigbasket.com/media/uploads/p/s/10000093_16-fresho-coconut-medium.jpg,Fresho,Coconut - Medium,1 pc,32.89,25,https://www.bigbasket.com/pd/10000093/fresho-coconut-medium-1-pc/,Yes,No
